"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNORA50C",1.15276163525906,0.223311903608922,0.788283086415841,0.283288969987007,0.77695533180068,0.838818780671774
"DUSP23",370.473943446464,0.223197218061525,0.179771456913675,1.24156093460767,0.214398602766232,0.311546706169472
"HPS3",1235.2496152227,0.223012174215374,0.0876279611847491,2.54498873647408,0.0109281263192924,0.0256887645411652
"FAM104B",99.823666557478,0.22295971427261,0.152536801340606,1.46167818069525,0.143829419146966,0.225721379262497
"CDCA7",129.367237614719,0.22292011781779,0.25628481774052,0.869813981893725,0.384402069256266,0.493444490048158
"RBM11",25.1872962942928,0.222909459994856,0.234612185949493,0.95011884865539,0.342051866871631,0.450616997487376
"ACAD8",644.910090242225,0.222694835652302,0.198114283865488,1.12407258733299,0.26098223347195,0.364527388747363
"ATF2",1071.09142528916,0.222653586230978,0.116596388585827,1.90960962797816,0.056183494539014,0.103146749147009
"SRD5A3",118.118601851622,0.222646083804487,0.237686757494028,0.936720607205394,0.348902293258618,0.457197046278078
"ZNF776",961.657427535711,0.222339351083111,0.156913722043088,1.41695288460532,0.156496703051262,0.241896211793268
"NCOR2",4465.38155308783,0.222276912152129,0.1638403131321,1.35666801352432,0.17488672029309,0.264880712298614
"CCT5",2868.37447924919,0.222234787966947,0.127791163279379,1.73904659965489,0.082026566476367,0.141820119960576
"KIAA1841",132.836989848956,0.22216645023597,0.219997240420986,1.00986016829499,0.312562288450137,0.419216035974618
"MGAT3",104.08459705441,0.222098357517848,0.382707752189248,0.580334096310703,0.561689338478323,0.66002094769101
"TIE1",23.40390542833,0.222076027730686,0.326596798593624,0.679970007933267,0.496523451652022,0.601460590619667
"PIN1",716.657164192258,0.22184344107433,0.0950414262844717,2.33417626131076,0.0195864943793633,0.042309287701733
"RFPL4A",2.27512607645772,0.221832712438902,0.680807793062911,0.325837504651482,0.744547301285194,0.813000748892301
"SLC25A11",1364.77390741977,0.221767261818239,0.163984927470481,1.35236369121888,0.176258998659525,0.266456356444879
"CTNS",554.275833239028,0.221467378501294,0.137108268452534,1.61527368845713,0.106251438958325,0.175572801517684
"MIR573",9.18629717831291,0.221389356893297,0.361223661491901,0.612887195647509,0.539950930258221,0.640532958956485
"BAP1",2829.81966864042,0.221316945166128,0.0915481559603451,2.41749211488207,0.0156278725867509,0.0348564707087147
"LIPE-AS1",9.65025526492211,0.221180387001312,0.271818779951465,0.813705318818683,0.415813786419737,0.524436086263573
"HEPHL1",0.320763895865527,0.221019712327645,1.37542494812574,0.160691946608082,0.872336032678721,NA
"SRRM1",2927.5361072871,0.220987251499206,0.113353355838205,1.94954308908713,0.0512306022525051,0.095390133558115
"PDE6G",75.0055867250752,0.220922496216072,0.202002048091376,1.09366463510378,0.274102090072431,0.378706351800568
"RBM15",613.333541996795,0.220798317079045,0.182296336740067,1.21120545276715,0.225816673469202,0.324782170950479
"HENMT1",430.756576415631,0.220640313537632,0.153237707007239,1.43985653300861,0.14990799293279,0.233303245747073
"IDH2",1764.95597291431,0.220508738528676,0.136931998797211,1.61035214899067,0.107321000605659,0.17697583938259
"WIPI2",2755.91335084575,0.220446422613377,0.120019646707183,1.83675280390727,0.0662463961482416,0.118779837620972
"KIAA1191",1237.65171404261,0.220441646458708,0.129018903054867,1.70859960237736,0.0875251423742008,0.149820894144003
"MIB2",1188.82058645002,0.220197181153546,0.136338413890835,1.61507806105075,0.106293791310416,0.175627720713942
"CBR1",394.896944100838,0.220035358246212,0.183654859674713,1.19809167389273,0.230881329880541,0.330905285233149
"ARHGAP19",1015.43194187105,0.219977498117478,0.201523491885157,1.09157248149926,0.275021057127411,0.379594873146266
"TTLL3",177.720907958621,0.219944976591066,0.237976234962587,0.924230844418747,0.355366139722896,0.463900068823058
"REEP3",682.045551707472,0.219771451738281,0.135880978536055,1.61738202142816,0.105795844106489,0.174940012091623
"SNX2",2762.00037944371,0.219563204076356,0.117734901536811,1.86489478659568,0.0621961533515267,0.112506352866776
"DNM1L",851.498090747565,0.219552131956572,0.129938495624766,1.68966195045532,0.0910926465922621,0.154895290312767
"FAM90A25P",0.884063480319262,0.219349650763555,0.952445713068028,0.230301473096019,0.817857516010053,0.869061017619155
"SLC26A4",3.38497173575159,0.219040518495892,0.402121889347855,0.544711751084038,0.585951781533261,0.681258683050078
"PIM2",4924.37183408963,0.219013872119417,0.282622906817644,0.774933194855049,0.438379135951484,0.546138244517195
"FCHSD1",2018.00693678437,0.219000098111254,0.142727662555552,1.5343914010083,0.12493339180007,0.200727010812056
"NOTCH2NLB",284.438238558623,0.218959191219988,0.341881805335794,0.640452892791201,0.521878205350919,0.624252806607449
"ADAR",22161.1165413264,0.218907065707113,0.173969407975001,1.25830781546701,0.208280455777134,0.304378296168314
"PMCH",1.03615625119839,0.218744337740742,0.884722437539421,0.2472462870379,0.804717625139985,0.859602990501091
"SMARCD2",2645.23159973212,0.218735287979238,0.107846114345078,2.02821667991993,0.0425381382658577,0.0815215574565741
"ISG20L2",1364.27338478867,0.218598444170743,0.100998481435238,2.16437357338795,0.030435690306658,0.0616652438017942
"MIR4422HG",0.443262468964087,0.218589357915924,1.42007240008404,0.153928319361033,0.877666254584167,0.913357725049476
"NR3C1",3787.00327759859,0.218543566557999,0.149644121498331,1.46042199566414,0.144174131288305,0.226151817045673
"PABPC1L",1101.3000693071,0.218500400988773,0.19255039886829,1.13476992139722,0.256471732020033,0.35952195311453
"STON1",46.7287399100278,0.218485754802937,0.215429766997452,1.01418554106091,0.310494226604241,0.417255722448838
"UCK1",669.395607386789,0.218351238962017,0.0893938596220422,2.44257536127434,0.0145828845967796,0.0328868867920513
"HSFX4",1.0625950672962,0.218317108132233,1.77760562110658,0.122815266524826,0.902253384845533,0.931858558146557
"PDIA4",2462.25376274954,0.218204181911824,0.210160641025746,1.03827329821045,0.299142836298779,0.405280793196404
"FAM219A",553.426995927681,0.218136142565336,0.151604998148549,1.43884532323662,0.150194351808098,0.233673396319754
"PLEKHG6",1.57012760822699,0.218130652572473,0.885358232674105,0.246375585070959,0.805391504122401,0.860179738061425
"LINC00989",344.838286173138,0.218074364054899,0.366280664517316,0.595375036632844,0.55159280827194,0.65085653917375
"POFUT2",910.990491805709,0.217926528406291,0.191969878151116,1.13521209944584,0.256286461138483,0.359323317858205
"PEX19",1141.02442695646,0.217896406026008,0.0854360905613218,2.55040234863757,0.0107598662363183,0.0253799514113426
"MBOAT1",999.381703752439,0.217810317475096,0.220599629130196,0.987355773597179,0.323468257500039,0.4312014748101
"ANKRD26P3",0.3055396580553,0.217787208742468,1.80138486249954,0.120899877242376,0.903770339404645,NA
"NR1H3",105.70257785025,0.217786735970506,0.235423788486778,0.925083813196462,0.354922312211543,0.463446310746503
"DHX8",2145.74178687477,0.217773496538519,0.149168120768796,1.45991982345918,0.14431211038705,0.226294545746531
"RNF103-CHMP3",1.50768902031169,0.217463816524564,0.659175499108687,0.329902760067101,0.74147343792233,0.810545834043778
"MED30",331.66594669541,0.217314963590584,0.145885240870892,1.48962953547101,0.136321671600508,0.215696154555416
"GRIN2D",15.065216031161,0.217255420465693,0.337571011025476,0.643584352239586,0.519844999824504,0.622469795911192
"DOK1",1167.73296879908,0.217041314250185,0.205281701890419,1.05728524389399,0.290381425674888,0.396056909105143
"SMIM20",204.820219558785,0.21702677386947,0.110362618249847,1.96648808546883,0.0492422572780367,0.092346432887017
"LYG1",40.5213629445491,0.217021851236604,0.28451487200839,0.762778584137439,0.445595455188106,0.552990934951849
"BOD1L1",5708.13640823025,0.216840485668077,0.230882332966638,0.939181802617223,0.347637410347784,0.456065161172597
"PRADC1",156.496714390368,0.216797403761854,0.14898725105766,1.45514063936887,0.14563033042329,0.22797193932019
"ARL5A",923.866886773315,0.216674924161846,0.152509458771836,1.42073105436697,0.155394960917361,0.240471846673839
"LOC105375304",29.6930211676872,0.216562308890408,0.50629937370238,0.427735683942818,0.668843567000314,0.752311504909002
"UBE4A",2757.97686274586,0.216517086245414,0.17435426647785,1.24182270167114,0.214301984829844,0.311429800525205
"SNORD4B",0.287536919455268,0.216215019076912,1.73506321006236,0.12461506752203,0.900828299227342,NA
"LOC105378479",0.347740631388582,0.216149086787953,1.26191518122692,0.171286541285444,0.863998462572609,0.903488567093624
"AP1M1",2989.54610407021,0.216104803332099,0.135950362731429,1.58958607384532,0.111928138183853,0.183162050116696
"ANAPC16",2806.04257564859,0.216089470127869,0.130732941643534,1.6529075794613,0.098349674341914,0.165035551090821
"LGALS9B",115.69250427108,0.21600676391134,0.347244087464439,0.622060307746668,0.533902213351344,0.634960627114477
"KCTD16",0.222816734977326,0.215884016081555,1.86148245037891,0.115974241947653,0.907672955969501,NA
"SPEN",4686.78046266452,0.215824513279859,0.118642313311029,1.81911922700007,0.0688932423166376,0.122782812469952
"PKN1",7342.23692858296,0.215811656043174,0.123569920910816,1.7464740161073,0.0807286183352118,0.140028462417569
"CCDC93",1475.28467078319,0.215649376564638,0.155837098039544,1.3838128358237,0.166415771686035,0.254169252614442
"AS-PTPRE",62.8414429441739,0.215637687943866,0.265360106383293,0.812622857606157,0.416434322246482,0.524999353994216
"STIM2",1277.58357813279,0.215617095179552,0.151719537408738,1.42115576452538,0.155271481371147,0.240358244666241
"LOC645752",0.491595946135856,0.215407913584368,1.46073452714353,0.147465476841709,0.882764627274411,0.916841588301394
"SNX19",1763.0345700074,0.215239982529728,0.104930149149581,2.05126919454671,0.0402407387006962,0.077964154714896
"SNX31",0.213712465718857,0.215101593112591,2.05661483095991,0.104590120558546,0.916701054359647,NA
"XPNPEP2",20.8831081726135,0.214683255182565,0.248661505832409,0.863355405429157,0.387942090155516,0.496829971064743
"TRNAU1AP",377.688286736652,0.214616229339978,0.100401281533503,2.1375845612923,0.0325504758722091,0.0653315656597453
"RASSF3",9092.58963823689,0.214456700157905,0.16815038463457,1.27538631935913,0.202172538506245,0.297278969680506
"IGFBP7-AS1",4.42901755938547,0.214374271548292,0.829031677285066,0.258583932824292,0.795956281456092,0.853224740190872
"CFAP52",0.140087665862342,0.214365203557087,2.53948815757869,0.0844127596804692,0.932728262737133,NA
"SEC23A",1027.60684539729,0.214351237391911,0.119891767250295,1.78787286490169,0.0737965216844082,0.130044253418389
"CLEC4GP1",0.103712651764193,0.214193611869793,2.71147050365458,0.0789953685946788,0.93703630687893,NA
"DMTF1",1552.55438916964,0.213572346081715,0.12958595710637,1.6481133515602,0.0993294129923748,0.166433140113517
"UNC80",0.667465625774698,0.213521149050692,1.09255455303944,0.195432940585607,0.845054030903302,0.889569224216724
"PPP2R5C",5501.99025486531,0.213485678100387,0.109746258531502,1.94526611619391,0.0517429579998946,0.0961767988141616
"CNOT3",183.317628525063,0.213467463112552,0.160101079881408,1.33332931464719,0.182423757665296,0.27373510419569
"RNF41",1533.68911471973,0.213426056269138,0.102709640982779,2.07795543073628,0.0377134643582377,0.0738325383533629
"SRP14-AS1",76.9615223191584,0.213326436120875,0.17469907839006,1.22110796511799,0.222045144309021,0.320314337274897
"DNAL4",207.899345562621,0.21310930536567,0.134539609487864,1.58398932609428,0.113196148125416,0.184954249150807
"HSP90AA1",9515.48748545537,0.212979873131522,0.1321476266463,1.61168140916804,0.107031285211278,0.176634171019451
"LINC01537",0.97640574407261,0.212966927696838,0.770732360739107,0.276317614966381,0.782304127609392,0.84281118026214
"LOC646548",3.47158072022558,0.212803049951527,0.548946741674749,0.387657005308565,0.698269877154988,0.775166882585933
"CTSS",53790.262762258,0.212700471888935,0.163865755169005,1.29801660920284,0.194281627632548,0.288072758213778
"TATDN3",528.983207715067,0.212656383145227,0.156378238376678,1.35988475987937,0.173866394439825,0.263604771170217
"DNAJC27",158.794197463714,0.212620002863972,0.173933468356131,1.22242145156693,0.221548291176801,0.319813134599467
"ALG5",259.175179891152,0.212403215623471,0.15101256120533,1.40652680762542,0.159567749966388,0.245678389065935
"APAF1",4953.30125408954,0.212260481819008,0.2048494203271,1.0361780935483,0.300119064730069,0.406317637427792
"AGO1",2419.63843289844,0.212242733416935,0.117810586947259,1.80155908663753,0.0716148031635266,0.126823641123568
"HMG20B",1416.51765076494,0.212218324586682,0.125173826864562,1.69538896351153,0.0900016581670067,0.153432915303471
"AP3D1",3613.20838536223,0.211939163086912,0.0611099294044996,3.46816245988506,0.00052403038381846,0.00185670798489586
"TNFRSF10C",10775.6808042686,0.211863468543581,0.261194785545967,0.811132075629801,0.417289827456216,0.525815753278162
"CSF2",3.66029043488663,0.211670174248487,0.384811567297326,0.550061880247323,0.582276931397832,0.67800911547678
"TPRKB",214.921612404439,0.211538794558415,0.128703586983837,1.64361226843647,0.100256318137897,0.167665397396341
"NME6",559.774560826369,0.211493867574681,0.179837966565941,1.17602457152524,0.239585057301592,0.340855645741514
"VDAC1",1149.48326159537,0.211489402391164,0.12511813457383,1.69031773940305,0.0909671830955008,0.154735680513304
"CEBPB-AS1",265.336770644908,0.211422785035329,0.460446419309639,0.459169137100298,0.646112711669125,0.733400392958998
"HEXA",1865.13245011497,0.211403652181368,0.132268369065387,1.59829333101446,0.109977710912541,0.180583926271667
"DONSON",119.682709258058,0.211402863832084,0.147745935631311,1.43085400575502,0.152472061284326,0.23666335910146
"FOXJ2",1504.21892462127,0.211294099627621,0.12765330988971,1.65521833950232,0.0978802164215734,0.164462668045808
"DMAC2",781.036328749151,0.21121583077643,0.0983456645203589,2.14768827692151,0.0317385272798552,0.0639818950940907
"SDHD",1683.39820642639,0.211170523634325,0.127445700664104,1.65694505608224,0.0975305839496943,0.164024113906874
"RP9",143.430489715576,0.211147135335552,0.245462006876273,0.860202921106165,0.389677194744881,0.498588036634258
"GABPB1-AS1",214.071978952194,0.211118591482383,0.145457225179902,1.45141357688675,0.146664731407086,0.229144313530098
"PHF7",121.611420522509,0.210768910024794,0.152187485686463,1.38492931316982,0.166074082729305,0.253787968403723
"THAP9-AS1",430.323849685992,0.210579116730163,0.189087529013166,1.11365946675151,0.265425304442544,0.369661152745891
"FBXO36",18.5961995736899,0.210413329151497,0.281045425852554,0.748680852973169,0.454049586767351,0.561288330723645
"LOC731157",0.580638372537975,0.21040903724521,1.13641628133757,0.185151375161183,0.853110306594282,0.895685942715114
"SDCBP2-AS1",67.4209364168248,0.2103112418344,0.15857200810309,1.32628226349807,0.184746219529839,0.276702781295508
"ZC3H11A",6204.31932744229,0.210201883632276,0.0990704565333082,2.12174134436944,0.0338594646721877,0.0675016793381997
"MFSD14C",128.925273455691,0.210025199176366,0.150359565424034,1.39681967411961,0.162467804454948,0.249325243768034
"BRCC3",411.941722200457,0.209939378951921,0.0988888496949695,2.12298332521306,0.0337552491825659,0.067335727477783
"LOC644656",18.1256335352986,0.209889798817115,0.267376989728675,0.784995743388779,0.43245606429995,0.54036239242531
"ANXA2P2",207.685818900242,0.209848923324883,0.213931550626461,0.980916198243677,0.326634068847399,0.434489621756407
"LOC112267983",16.8529770815197,0.209645139577898,0.213847208485115,0.980350134392754,0.32691331532555,0.434801029165383
"NRG1",66.5066322949385,0.209542854541144,0.464377188138798,0.451234168889695,0.651820785549181,0.737828568399763
"OVCA2",35.3725291391822,0.209445023126742,0.2380542861305,0.87982042470735,0.378956598193787,0.488269047553678
"PSMC3",959.095483387757,0.209387082713063,0.123409678002054,1.69668283803137,0.0897566390124139,0.15313717951777
"SHLD2P3",42.7701469015084,0.20928349262215,0.190431024740647,1.09899893101546,0.271768532173316,0.37646366158131
"UBR4",5876.03577737286,0.209245216338564,0.142375818348032,1.46966822573109,0.141651632353901,0.222902879077401
"CSNK1G1",961.482713851774,0.208749395406426,0.129193149279658,1.61579307084276,0.106139060192799,0.175417197628181
"OR52K1",6.52565779838226,0.208714677068213,0.352097616917034,0.592775034650101,0.553331717608682,0.652348972338657
"CPSF3",576.060089289611,0.208630917396386,0.0913159730928655,2.28471438599483,0.0223295805320589,0.0473428394639645
"DHX9",4079.04299201606,0.20854957934985,0.120766591446168,1.72688139039522,0.0841889672489435,0.144908529760869
